movie_id,description,language,rating,writer,director,cast,genre,name,,,,,
tt0156059,, Telugu ,8.1, Bharathiraja Jandhyala ,"[ ""Bharathiraja"" ]", Karthik Aruna Mucherla Sarath Babu Kongara Jaggaiah Silk Smitha Dubbing Janaki Rallapalli ," ""Musical"", ""Romance"" ",Seethakoka Chilaka,,,,,
tt0154124,A jobless philosophy graduate survives in the city of Delhi, Telugu ,8.1, K. Balachander ,"[ ""K. Balachander"" ]", Kamal Haasan Sridevi Ramana Murthi J.V. Prathap Pothen ," ""Drama"" ",Aakali Rajyam,,,,,
tt0246262,Story of a cobbler who believes in hard work and righteousness.. This movie is about respecting the importance of manual labor., Telugu ,8.1, Jandhyala K. Viswanath ,"[ ""K. Viswanath"" ]", Chiranjeevi Vijayshanti Sumalatha Arjun Charan Raj Sarvadaman D. Banerjee Somayajulu J.V. Brahmanandam M.V.S. Harnatha Rao Narayana P.L. ," ""Drama"" ",Swayam Krushi,,,,,
tt0252196,A group of children use a time machine to investigate a robbery. The protagonist couple in their attempt to rescue the kids get stuck in the machine and travel all the way back to the ..., Telugu ,8.1, Jandhyala Jandhyala ,"[ ""Singeetham Srinivasa Rao"" ]", Nandamuri Bala Krishna Mohini Amrish Puri Suthi Velu Maruthirao Gollapudi Srilakshmi Tarun Chandramohan Brahmanandam Silk Smitha Subhalekha Sudhakar Tinnu Anand Somayajulu J.V. Annapoorna Chalapathi Rao ," ""Family"", ""Sci-Fi"", ""Adventure"" ",Aditya 369,,,,,
tt0472620,, Telugu ,8.1, Mohana Krishna Indraganti Gudipati Venkata Chalam ,"[ ""Mohana Krishna Indraganti"" ]", Tanikella Bharani Jayalalitha Mohnish Thallavajhula Surya Sundaram Thallavajhula Kamal Ramana G. Siva Narayana Jyoti Rachakonda Vidyasagar ," ""Drama"" ",Grahanam,,,,,
tt0271769,, Telugu ,8.1,,"[ ""S.P. Muthuraman"" ]", Maruthirao Gollapudi Suhasini Sarath Babu Rajendraprasad Showkar Janaki Nutan Prasad Annapoorna Aruna Mucherla Kalpana Gollapudi Maruthi Rao ," ""Drama"" ",Samsaaram Oka Chadarangam,,,,,
tt4613670,A mysterious hacker steals 10 trillion rupees from the central bank of his country., Telugu ,8.1, Kiriti Rambhatla ,[], Srinivas Govind Kiriti Nesa Sampath Raj ," ""Thriller"" ",Taskara,,,,,
tt0248500,A painter who recently moved into the neighborhood helps his neighbor a retired cultural dance artist. He helps by painting billboards advertising events in which the artist and his ..., Telugu ,8.1, Sainath K. Viswanath ,"[ ""K. Viswanath"" ]", Bhanupriya Venkatesh Daggubati Devilalita Sharon Loven Brahmanandam Dubbing Janaki Aruna Mucherla Sakshi Ranga Rao Pavala Shyamala Srilakshmi Shanmukha Srinivas ," ""Drama"", ""Musical"", ""Romance"" ",Swarnakamalam,,,,,
tt5177824,An immature teenager doubts the virginity and loyalty of his overly outgoing girlfriend., Telugu ,8.1, Sukumar ,"[ ""Palnati Surya Pratap"" ]", Hebah Patel Sudharshan Raj Tarun ," ""Drama"", ""Romance"" ",Kumari 21F,,,,,
tt0248547,Balu (Pawan Kalyan) falls in love with a girl at first sight but can't find a way to get to know her. He can't believe his luck when she approaches him because her hobby is collecting the ..., Telugu ,8.1, Ramana Chintapally A. Karunakaran ,"[ ""A. Karunakaran"" ]", Kirti Reddy Vasuki Pawan Kalyan Ali Ravi Babu Venu Madhav Nagesh Sarma P.J. Narra Venkateswara Rao Sangeetha ," ""Drama"", ""Romance"" ",Tholi Prema,,,,,
tt0248428,Shiva is a new student in the community college. He is welcomed by a group of collegians including the lovely Asha to whom Shiva is instantly attracted. Shiva notices that there is ..., Telugu ,8.1, Azam Tanikella Bharani ,"[ ""Ram Gopal Varma"" ]", Nagarjuna Akkineni Amala Akkineni Raghuvaran J.D. Chakravarthi Murali Mohan Subhalekha Sudhakar Chinna Tanikella Bharani Jagan Nirmalamma Uttej Rajendranath Zutshi Paresh Rawal Brij Gopal Ajit Vachani ," ""Action"" ",Shiva,,,,,
tt0213465,, Telugu ,8.2, Ganesh Patro ,"[ ""Kolli Pratyagatma"" ]", Mohan Babu Varalakshmi G. Prabha Narasimha Raju Satyanarayana Vankayala ," ""Drama"" ",Athavarillu,,,,,
tt0246003,, Telugu ,8.2, Satyanand ,"[ ""Kodanda Rami Reddy A."" ]", Chiranjeevi Mohan Babu Radhika Sarathkumar Satyanarayana Kaikala Raogopalrao Prabhakar Reddy Allu Ramalingaiah ," ""Action"", ""Crime"", ""Family"" ",Kirayi Rowdylu,,,,,
tt0281040,, Telugu ,8.2,,"[ ""Ranga Rao Kocharlakota"" ]", Raghuramaiah Kalyanam ," ""Musical"", ""Action"", ""Drama"" ",Pasupathastram,,,,,
tt1431707,, Telugu ,8.2,,"[ ""B. Bhaskara Rao"" ]", Kongara Jaggaiah Bhanupriya Mohan Babu Radhika Sarathkumar ,,Grihalakshmi,,,,,
tt1279228,, Telugu ,8.2,,"[ ""S.S. Balan"" ]", Mohan Babu Shobhan Babu Latha Vanisri ," ""Drama"" ",Kannavaari Kalalu,,,,,
tt1437628,, Telugu ,8.8,,"[ ""Mallikharjuna Rao M."" ]", Mohan Babu Krishna Ghattamaneni Jaya Prada ,,Ragile Hridayalu,,,,,
tt0262755,, Telugu ,8.8,,"[ ""Narayana Rao Dasari"" ]", Mohan Babu Jaya Prada ,,Seeta Ramulu,,,,,
tt0262824,, Telugu ,8.8,,"[ ""Narayana Rao Dasari"" ]", Mohan Babu Jayasudha ,,Thirugubatu,,,,,
tt0257441,The first sound film in Telugu is a classic mythological drawn from the Vishnu Purana. Prahlada the son of the demon Hiranyakashapu (Subbaiah) defies his father and worships Vishnu. He is..., Telugu ,8.7, Surabhi Nataka Surabhi Nataka ,"[ ""H.M. Reddy"" ]", Venkata Subbaiah Munipalle Surabhi Kamalabai L.V. Prasad B.V. Subba Rao Doraiswamy Naidu Master Kishore Chitrapu Narasimha Rao ," ""Fantasy"" ",Bhakta Prahlada,,,,,
tt0311594,Venkateswarlu aka Venky comes Hyderabad to his Father's friend's house where he meets an engaged girl . Things turn upside when she expresses her love for him ., Telugu ,8.7, Trivikram Srinivas ,"[ ""Vijay K. Bhaskar"" ]", Venkatesh Daggubati Aarti Agarwal Suhasini Ananth Babu Mohan Tanikella Bharani Brahmanandam Chandramohan Kallu Chidambaram Vajja Venkata Giridhar Hema Mallikharjunarao Melkote M.S. Narayana Pruthvi ," ""Musical"", ""Comedy"", ""Family"" ",Nuvvu Naaku Nachchav,,,,,
tt0371644,, Telugu ,8.8,,"[ ""K.S.R. Doss"" ]", Mohan Babu Krishna Ghattamaneni Pandharibai Jaya Prada ," ""Musical"" ",Dongalaku Donga,,,,,
tt1279236,, Telugu ,8.8,,"[ ""S.D. Lal"" ]", Mohan Babu ," ""Drama"" ",Patalam Pandu,,,,,
tt0355562,, Telugu ,8.8,,"[ ""Prasad"" ]", Mohan Babu Bhanupriya Sharada ,,Illaliko Pariksha,,,,,
tt0254850,, Telugu ,8.8,,"[ ""K.S. Prakash Rao"" ]", Taraka Rama Rao Nandamuri Savitri ,,Vichitra Kutumbam,,,,,
tt0352743,, Telugu ,8.8,,"[ ""Ramineedu Gutha"" ]", Mohan Babu Murali Mohan Sharada ,,Pratikaram,,,,,
tt1244553,, Telugu ,8.8, Prabhakar Reddy B. Bhaskara Rao ,"[ ""B. Bhaskara Rao"" ]", Mohan Babu Giribabu Gummadi Jayasudha Ranganath ," ""Family"" ",Gruha Pravesam,,,,,
tt0263398,, Telugu ,8.8,,"[ ""V. Madhusudan Rao"" ]", Taraka Rama Rao Nandamuri Krishna Kumari Kongara Jaggaiah Vaasanti ," ""Drama"" ",Gudi Gantalu,,,,,
tt1437597,, Telugu ,8.8,,"[ ""Vijaya Baapineedu"" ]", Mohan Babu Murali Mohan Radhika Sarathkumar ," ""Drama"" ",Dabbu Dabbu Dabbu,,,,,
tt0271600,, Telugu ,8.7,,"[ ""K.S. Rami Reddy"" ]", Chandramohan Vijayshanti Rajendraprasad Mohan Babu ," ""Comedy"", ""Drama"" ",Kothapelli Kuthuru,,,,,
tt0263915,, Telugu ,8.8,,"[ ""V. Madhusudan Rao"" ]", Taraka Rama Rao Nandamuri Savitri Devika Kanta Rao Suryakantham Ramana Reddy ," ""Drama"" ",Raktha Sambandham,,,,,
tt0288258,, Telugu ,8.7, Sivaramakrishna Bollimunta ,"[ ""Narayana B.S."" ]", Taraka Rama Rao Nandamuri Krishna Kumari Gummadi Suryakantham Ramana Reddy Mikkilineni Chhaya Devi Chadalavada Satyanarayana Kaikala Hemalatha Vangara Surabhi Balasaraswati Rama Devi Rajasulochana ," ""Musical"", ""Drama"" ",Tirupathamma Katha,,,,,
tt0156060,, Telugu ,8.8,,"[ ""Bapu"" ]", Mohan Babu Murali Mohan ,,Seethamma Pelli,,,,,
tt0302410,, Telugu ,8.7, Picheswara Rao Atluri ,"[ ""Ramineedu Gutha"" ]", Savitri Kanta Rao Balaiah M. Prabhakar Reddy Jhansi ,,Chivaraku Migiledi,,,,,
tt0259392,, Telugu ,8.7, Samudrala Raghavacharya Samudrala Raghavacharya ,"[ ""P.S. Ramakrishna Rao"" ]", Akkineni Nageshwara Rao Bhanumathi Ramakrishna Chilakalpud Seeta Rama Anjaneyulu Sriranjani Mukkamala Lalita Devi Siva Rao Kasturi Padmini Satyanarayana Aarani Hemalatha Mohammad Rafi ," ""Drama"", ""History"", ""Musical"" ",Laila Majnu,,,,,
tt0259415,This film tells of a Harijan woman (Kanchnmala) who falls in love with a Brahmin Nagaraju (Gali Venkateshwara Rao) in a direct critique of exploitative Brahmin rituals. The musical hit ..., Telugu ,8.7, Unnava Lakshminarayana Dharma Rao Tapi ,"[ ""Gudavalli Ramabrahmam"" ]", Govindrajulu Subba Rao Kanchanamala Suri Babu P. Sundaramma Venkatasubbaiah Puvvula Ansuya Teku Ansuya Ganga Ratnam P. Hemalathamma Rao P. Laxmikantamma Raghavan M.C. Vangara ," ""Drama"" ",Malapilla,,,,,
tt0251999,A tragedy about the rise and fall of a film star., Telugu ,8.7, Narayana Rao Dasari Narayana Rao Dasari ,"[ ""Narayana Rao Dasari"" ]", Jayasudha Hari Prasad Mohan Babu Allu Ramalingaiah Nirmalamma Subhashini Rama Rao Gokineni Chalam K.V. Murali Mohan ," ""Drama"" ",Sivaranjani,,,,,
tt0249351,, Kannada Telugu ,8.7, Jandhyala Jandhyala ,"[ ""Jandhyala"" ]", Girish Karnad Malavika Sarkar Rajesh Kumar Ramana Murthi J.V. Kanchana Mahalakshmi Poornanandam Pucha Srilakshmi Suthi Veerabhadra Rao Suthi Velu ," ""Drama"", ""Family"", ""Musical"" ",Ananda Bhairavi,,,,,
tt0830653,Follows the story of Arjuna after he is reborn as Kannappa and attains salvation., Telugu ,8.7, Venkata Reddy Toleti ,"[ ""H.L.N. Simha"" ]", Rajkumar Malathi K. Kushala Kumari Mudigonda Lingamurthy Kumari Padmanabham Ramachandra Sastry H.R. Rajasulochana Ratan Rushyendramani Yellamma Devi Subba Rao A.V. Dasappa M.R. Mani Aiyar Nanjappa M.R. ," ""Drama"" ",Sri Kalahastiswara Mahatyam,,,,,
tt0154627,, Telugu ,8.7, K. Balachander Ganesh Patro ,"[ ""K. Balachander"" ]", Jayasudha Kamal Haasan Sarath Babu Chiranjeevi Ramana Murthi J.V. Ramaprabha Saritha ," ""Drama"", ""Family"" ",Idi Kathakaadu,,,,,
tt0330054,, Telugu ,8.8,,"[ ""Chandrasekhara Rao Jampana"" ]", Taraka Rama Rao Nandamuri Kanta Rao Anjali Devi ,,Bhatti Vikramarka,,,,,
tt0254504,, Telugu ,8.7,,"[ ""K.S. Prakash Rao"" ]", Mohan Babu Chandramohan Unnimary ,,Kotha Neeru,,,,,
tt0262542,, Telugu ,8.8, Narayana Rao Dasari ,"[ ""Narayana Rao Dasari"" ]", Mohan Babu Jayamalini Prabhakar Reddy Seema Subhashini ,,Ketugadu,,,,,
tt5175168,Terror is the story of a sincere police officer called Vijay. During one his investigations Vijay finds a small clue that a big attack is imminent. To his shock he finds out that people ..., Telugu ,8.8, Lakshmi Bhoopal Satish Kasetty ,"[ ""Satish Kasetty"" ]", Ravi Verma Srinivasa Rao Kota Nassar Srikanth Nikita Thukral Vinay Varma ," ""Action"", ""Thriller"" ",Terror,,,,,
tt0259631,, Telugu ,8.8, Venkataramaiah C.K. Sadasivabrahmam Vempati ,"[ ""Ranga B.S."" ]", Akkineni Nageshwara Rao Taraka Rama Rao Nandamuri Chittor V. Nagaiah Jamuna Bhanumathi Ramakrishna Mukkamala Sandhya Mikkilineni Rajanala Vangara Surabhi Balasaraswati Lakshmikantam Ramakoti ," ""Comedy"", ""Drama"" ",Tenali Ramakrishna,,,,,
tt0256406,, Telugu Hindi ,8.8, Acharya Athreya Acharya Athreya ,"[ ""P. Pullaiah"" ]", Taraka Rama Rao Nandamuri Savitri Varalakshmi S. Gummadi Subba Rao A.V. Ramana Reddy Surabhi Balasaraswati Chittor V. Nagaiah Shanta Kumari Rushyendramani Suri Babu P. Subba Rao A.V. Jr. Sandhya Satyam Lanka Peda Satyam Vempati ," ""Musical"", ""Drama"" ",Sri Venkateswara Mahatmyam,,,,,
tt0249336,Krishnamurthy (Rajendra Prasad) is the only son of industrialist Satyanarayana (Nutan Prasad). He wants his son to get married to a girl whom he has chosen because of his bitter experience ..., Telugu ,8.8, Adivishnu Jandhyala ,"[ ""Jandhyala"" ]", Rajendraprasad Rajani Nutan Prasad Srinivasa Rao Kota Brahmanandam Rallapalli Suthi Veerabhadra Rao Ashok Rao Subhalekha Sudhakar Vidyasagar ," ""Comedy"" ",Aha Naa Pellanta,,,,,
tt0355910,, Telugu ,8.9,,"[ ""P.S. Prakash"" ]", Mohan Babu Prabhakar Jaya Prada Sharada ,,Pralaya Rudrudu,,,,,
tt0779772,, Telugu ,8.9,,"[ ""T.L.V. Prasad"" ]", Mohan Babu Radha ," ""Drama"" ",Vintha Mogudu,,,,,
tt0262659,, Telugu ,8.9,,"[ ""Narayana Rao Dasari"" ]", Mohan Babu Murali Mohan ,,O Manishi Thirigi Chudu,,,,,
tt0137925,The film depicts a typical life of villagers under feudalistic society in Telangana region. The film follows the story of a young landless Telangana peasant named Ramaiah (Sai Chand) from ..., Telugu ,8.8, Partha Banerjee Krishan Chander ,"[ ""Goutam Ghose"" ]", Sai Chand Rami Reddy Kakarala Bhoopal Reddy Yadagiri Hamsa Pokala Rajeshwari Prasad Rao Pradeep Kumar Lakshmana Rao ," ""Drama"" ",Maa Bhoomi,,,,,
tt0096776,, Telugu ,8.9,,"[ ""Sarath"" ]", Mohan Babu ,,Agni Nakshatram,,,,,
tt0279389,An evil magician invokes a demon to gain great power and the demon advises the magician to reach Princess Chintamani of Adityapuram and get power by using her beauty as an instrument. By ..., Telugu ,8.9, Samudrala Jr. Samudrala Jr. ,"[ ""S.D. Lala"" ]", Kanta Rao Devika Rajanala Gummadi Girija Satyanarayana Kaikala ," ""Drama"", ""Action"", ""Romance"" ",Sahasra Siracheda Apoorva Chinthamani,,,,,
tt0187194,, Telugu ,8.9,,[], Mohan Babu Gummadi Jayachitra Murali Mohan Sridevi ,,Kaksha,,,,,
tt5097012,Facebook fraud causes a young woman to commit suicide. Her ghost keeps her Facebook account active and kills anyone who tries to friend her. She kills nineteen people before the ..., Telugu ,8.9, Jaishankar Chigurula ,"[ ""Jaishankar Chigurula"" ]", Viswa Kamal Naveen Maryada Vindhya Yadav ," ""Horror"" ",21,,,,,
tt0327960,, Telugu ,8.9,,[], Ranganath Prabha Chandramohan Jayasudha Nutan Prasad Ramaprabha Gummadi ,,Intinti Ramayanam,,,,,
tt1279229,, Telugu ,9,,"[ ""V. Subramanyam"" ]", Mohan Babu Shobhan Babu Chandramohan Satyanarayana Kaikala Prabhakar Reddy Unnimary ," ""Action"", ""Drama"" ",Khaidi Kalidasu,,,,,
tt1431737,, Telugu ,8.9, Bhamidipati Radhakrishna ,"[ ""S.D. Lall"" ]", Mohan Babu Raavi Kondala Rao Nutan Prasad ,,Shokilla Rayudu,,,,,
tt0263997,, Telugu ,9,,"[ ""Kamalakara Kameshwara Rao"" ]", Taraka Rama Rao Nandamuri Devika Ramakrishna Satyanarayana Kaikala Krishnamurthy Maddali Shobhan Babu Rajanala Chittor V. Nagaiah Mudigonda Lingamurthy Mukkamala Dhoolipala Kanchana Sukanya Rushyendramani Krishnakumari ,,Shri Krishnavataram,,,,,
tt4452448,The story unfolds with 'Someone' about to commit suicide after the girl he loves ditches him. As he prepares to kill himself he receives a call from his friend who suggests watching a ..., Telugu ,9, Kiran Rao ,"[ ""Kiran Rao"" ]", Ravi Kamath Udai Kiran Kirthi Kumar Tejaswi Madivada Devaa Malishetty Sreyesh Nimmagadda Maniikanta Sunni Swetaa Varma ," ""Comedy"", ""Drama"", ""Romance"" ",Wish You Happy Breakup,,,,,
tt0094951,, Telugu ,8.5, B. Narsing Rao ,"[ ""B. Narsing Rao"" ]", Archana Bhoopal Reddy Rupa ," ""Drama"" ",Daasi,,,,,
tt0246011,, Telugu ,8.7,,"[ ""P. Sambasiva Rao"" ]", Mohan Babu Chiranjeevi Jaya Prada ,,Kotta Alludu,,,,,
tt5504168,Rishian NRI and ex-lover of Swetha returns to India because she asks for help in search of her kidnapped daughterwhere the believes doesn't exist.How did Rishi find out the truth behind this scenario?, Telugu ,8.5,,"[ ""Ravikanth Perepu"" ]", Ravi Verma Anasuya Bharadwaj Satyam Rajesh Swaraj Rebbapragada Adivi Sesh Adah Sharma Nicola Vann Scot Weaver ," ""Thriller"" ",Kshanam,,,,,
tt0262803,, Telugu ,8.5, Narayana Rao Dasari Narayana Rao Dasari ,"[ ""Narayana Rao Dasari"" ]", Shobhan Babu Jaya Prada Narayana Rao Dasari Raogopalrao Gummadi Anjali Devi Echuri Meena Ramaprabha ," ""Drama"", ""Romance"" ",Swayamvaram,,,,,
tt0251814,After a college student becomes obsessed with a co-ed she and her husband attempt to heal him with dangerous consequences., Telugu ,8.5, Vamshi ,"[ ""Vamshi"" ]", Maharshi Raghava Shanti Priya Krishna Bhagavan Sanjeevi ," ""Romance"" ",Maharshi,,,,,
tt0256632,, Telugu ,8.6,,"[ ""Vedantam Raghavaiah"" ]", Taraka Rama Rao Nandamuri Anjali Devi ," ""Drama"" ",Balanagamma,,,,,
tt0155124,The story of a classical singer who believes in changing society through his music and will power., Telugu ,8.5, K. Balachander K. Balachander ,"[ ""K. Balachander"" ]", Chiranjeevi Gemini Ganesan Shobana Devilalita Brahmanandam Narayana P.L. Prasad Babu ," ""Musical"" ",Rudra Veena,,,,,
tt0355998,, Telugu ,8.6,,"[ ""N. Harishchandra Rao"" ]", Mohan Babu Jaya Prada Sharada ,,Sardar,,,,,
tt0154922,, Telugu ,8.6,,"[ ""K. Bapaiah"" ]", Taraka Rama Rao Nandamuri Jayasudha Giribabu Satyanarayana Kaikala Prabhakar Reddy ,,Naa Desam,,,,,
tt1246598,, Telugu ,8.6, Satya Murthy G. Kompaly Viswam ,"[ ""Janardhan"" ]", Mohan Babu Giribabu Maruthirao Gollapudi Kalpana Rai Rallapalli Allu Ramalingaiah Radhika Sarathkumar Subhalekha Sudhakar Suthi Velu ,,Srimathi Kaavali,,,,,
tt0263191,, Telugu ,8.6, Chakrapani Pingali Nagendra Rao ,"[ ""Kamalakara Kameshwara Rao"" ]", Taraka Rama Rao Nandamuri Sriranjani S.V. Ranga Rao Savitri Relangi Venkatramaiah Suryakantham Joga Rao ," ""Musical"", ""Drama"" ",Chandraharam,,,,,
tt0262855,, Telugu ,8.6,,"[ ""Narayana Rao Dasari"" ]", Mohan Babu Jaya Prada ,,Ugranarasimham,,,,,
tt0263993,Story of Lord Dattatreya and how He has benefited various disciples including Vishnudatta Kartaveeryarjuna and Indra, Telugu Hindi ,8.6, Samudrala Jr. Kuppa Krishna Murthy ,"[ ""Kamalakara Kameshwara Rao"" ]", Sarvadaman D. Banerjee Ramana Murthi J.V. Jyotirmayi Kanchana Ranganath Prabha Chalapathi Rao Sivakrishna K.R. Vijaya Gummadi Prabhakar Reddy Jayanthi Silk Smitha ," ""Musical"", ""Drama"" ",Shri Datta Darshanam,,,,,
tt1437615,, Telugu ,8.6,,"[ ""Narayana Rao Dasari"" ]", Mohan Babu Narayana Rao Dasari Jayasudha Murali Mohan ,,Jayasudha,,,,,
tt0254967,, Telugu ,8.5, Chakrapani L.V. Prasad ,"[ ""L.V. Prasad"" ]", Taraka Rama Rao Nandamuri Kongara Jaggaiah Savitri Relangi Venkatramaiah Chilakalpud Seeta Rama Anjaneyulu Jamuna S.V. Ranga Rao Mukkamala Nageswara Rao R. Ramana Reddy Suryakantham Girija Siva Rao Kasturi Allu Ramalingaiah Chadalavada ," ""Comedy"", ""Drama"" ",Appu Chesi Pappu Koodu,,,,,
tt0355626,, Telugu ,8.5,,"[ ""N. Harishchandra Rao"" ]", Mohan Babu Sharada ,,Kala Yamudu,,,,,
tt0234659,, Telugu ,8.5,,"[ ""Kadri Venkata Reddy"" ]", Taraka Rama Rao Nandamuri Varalakshmi S. Relangi Venkatramaiah Rajanala Chittor V. Nagaiah Rajshree Vijayalakshmi Vanisri Pandharibai Gummadi ,,Satya Harishchandra,,,,,
tt0259454,, Telugu ,8.6, Vedavyas ,"[ ""Kemparaj Urs"" ]", Taraka Rama Rao Nandamuri Bhanumathi Ramakrishna ," ""Musical"", ""Drama"", ""Romance"" ",Nala Damayanti,,,,,
tt0262802,, Telugu ,8.5,,"[ ""Narayana Rao Dasari"" ]", Annapoorna Mohan Babu Narayana Rao Dasari Jayalakshmi Eswara Rao ," ""Drama"" ",Swargam Narakam,,,,,
tt0077172,, Telugu ,8.5, Arudra Shyam Benegal ,"[ ""Shyam Benegal"" ]", Anant Nag Raogopalrao Vanisri Shekhar Chatterjee Smita Patil Satyadev Dubey Krishna A.R. ," ""Drama"" ",Anugraham,,,,,
tt0269922,, Telugu ,8.6, Jandhyala K. Viswanath ,"[ ""K. Viswanath"" ]", Chandramohan Sulakshana Aachi Manorama Ramana Murthi J.V. Sakshi Ranga Rao Annapoorna Charu Haasan ," ""Musical"", ""Comedy"", ""Drama"" ",Subhodayam,,,,,
tt0263994,, Telugu ,8.5,,"[ ""Kamalakara Kameshwara Rao"" ]", Taraka Rama Rao Nandamuri Jamuna Kanta Rao Anjali Devi Vanisri Varalakshmi G. Varalakshmi S. ," ""Musical"", ""Drama"" ",Shri Krishna Tulabharam,,,,,
tt1279234,, Telugu ,8.6,,"[ ""K.S.R. Doss"" ]", Mohan Babu ,,Nerasthudu,,,,,
tt0266659,, Telugu ,8.5, Pingali Nagendra Rao ,"[ ""Kadri Venkata Reddy"" ]", Taraka Rama Rao Nandamuri Saroja Devi B. Rajanala Chilakalpud Seeta Rama Anjaneyulu Kannamba Jayanthi L. Vijayalakshmi Relangi Venkatramaiah Mukkamala Rushyendramani Mikkilineni Girija Rama Murthy Nalla ,,Jagadeka Veeruni Katha,,,,,
tt0390485,, Telugu ,8.6,,"[ ""K. Sheshgiri Rao"" ]", Mohan Babu Anjali Devi Latha ," ""Drama"" ",Simha Garjana,,,,,
tt0259240,, Telugu ,8.6, Venkata Satyanarayana Rao Ravuru ,"[ ""P.S. Ramakrishna Rao"" ]", Bhanumathi Ramakrishna Akkineni Nageshwara Rao Chilakalpud Seeta Rama Anjaneyulu S.V. Ranga Rao Suryakantham Amarnath Narasimha Rao Kanchi Kamala Devi T.G. ," ""Comedy"", ""Drama"" ",Chakrapani,,,,,
tt1279232,, Telugu ,8.6,,[], Mohan Babu ,,Nampalli Nagu,,,,,
tt1427095,, Telugu ,8.6, Jandhyala Singeetham Srinivasa Rao ,"[ ""Singeetham Srinivasa Rao"" ]", Akkineni Nageshwara Rao Jayasudha Mohan Babu Narayana P.L. Radhakumari Rajababu Ramaprabha ,,Pilla Zamindar,,,,,
tt0245852,, Telugu ,8.6, Arudra ,"[ ""Kadaru Nagabhushanam"" ]", Taraka Rama Rao Nandamuri Devika S.V. Ranga Rao Kannamba Chittor V. Nagaiah Rajanala Raghuramaiah Kalyanam Rajashree Padmanabham Suri Babu P. Ramakrishna G. Balkrishna Mikkilineni Sivaramakrishnaiah Chhaya Devi ," ""Drama"", ""Musical"" ",Dakshayagnam,,,,,
